Cindfam,Cindoff,Cindon,Cinsfam,Cinsoff,Cinson,Cotsfam,Cotsoff,Cotson,Number of Records,Sisascp,Sisastp,Sisinst,Sislect,Sisnork,Sisprof,Sistotl,Unitid (S2013 Sis),Unitid
27172,30676,32620,27172,30676,32620,27172,30676,32620,1,0,0,14,0,0,0,14,451796,451796
27172,30676,32620,27172,30676,32620,27172,30676,32620,1,0,0,14,0,0,0,14,451796,451796
27352,30856,33550,27352,30856,33550,27352,30856,33550,1,0,0,29,0,0,0,29,451820,451820
27352,30856,33550,27352,30856,33550,27352,30856,33550,1,0,0,29,0,0,0,29,451820,451820
27352,30856,33550,27352,30856,33550,27352,30856,33550,1,0,0,29,0,0,0,29,451820,451820
27352,30856,33550,27352,30856,33550,27352,30856,33550,1,0,0,29,0,0,0,29,451820,451820
29251,35893,37135,29251,35893,37135,29251,35893,37135,1,0,0,11,0,0,0,11,451848,451848
29251,35893,37135,29251,35893,37135,29251,35893,37135,1,0,0,11,0,0,0,11,451848,451848
29251,35893,37135,29251,35893,37135,29251,35893,37135,1,0,0,11,0,0,0,11,451848,451848
29251,35893,37135,29251,35893,37135,29251,35893,37135,1,0,0,11,0,0,0,11,451848,451848
21017,28640,,21017,28640,,21017,28640,,1,0,0,0,0,12,0,12,451857,451857
21017,28640,,21017,28640,,21017,28640,,1,0,0,0,0,12,0,12,451857,451857
21233,28856,,21233,28856,,21233,28856,,1,0,0,0,0,18,0,18,451866,451866
21233,28856,,21233,28856,,21233,28856,,1,0,0,0,0,18,0,18,451866,451866
16038,21546,,16038,21546,,16038,21546,,1,0,0,0,0,4,0,4,451875,451875
16038,21546,,16038,21546,,16038,21546,,1,0,0,0,0,4,0,4,451875,451875
16038,21546,,16038,21546,,16038,21546,,1,0,0,0,0,4,0,4,451875,451875
16038,21546,,16038,21546,,16038,21546,,1,0,0,0,0,4,0,4,451875,451875
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,451884,451884
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,451884,451884
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,451884,451884
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,451884,451884
19049,29795,,19049,29795,,19049,29795,,1,0,0,0,0,7,0,7,451909,451909
19049,29795,,19049,29795,,19049,29795,,1,0,0,0,0,7,0,7,451909,451909
19049,29795,,19049,29795,,19049,29795,,1,0,0,0,0,7,0,7,451909,451909
19049,29795,,19049,29795,,19049,29795,,1,0,0,0,0,7,0,7,451909,451909
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451936,451936
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451936,451936
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451936,451936
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451936,451936
22431,29926,,22431,29926,,22431,29926,,1,0,0,10,0,0,0,10,451945,451945
22431,29926,,22431,29926,,22431,29926,,1,0,0,10,0,0,0,10,451945,451945
22431,29926,,22431,29926,,22431,29926,,1,0,0,10,0,0,0,10,451945,451945
22431,29926,,22431,29926,,22431,29926,,1,0,0,10,0,0,0,10,451945,451945
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,451954,451954
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,451954,451954
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,451954,451954
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,451954,451954
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451963,451963
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451963,451963
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451963,451963
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,451963,451963
22431,29926,,22431,29926,,22431,29926,,1,0,0,6,0,0,0,6,451972,451972
22431,29926,,22431,29926,,22431,29926,,1,0,0,6,0,0,0,6,451972,451972
22431,29926,,22431,29926,,22431,29926,,1,0,0,6,0,0,0,6,451972,451972
22431,29926,,22431,29926,,22431,29926,,1,0,0,6,0,0,0,6,451972,451972
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,451981,451981
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,451981,451981
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,451981,451981
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,451981,451981
22431,29926,,22431,29926,,22431,29926,,1,0,0,8,0,0,0,8,451990,451990
22431,29926,,22431,29926,,22431,29926,,1,0,0,8,0,0,0,8,451990,451990
22431,29926,,22431,29926,,22431,29926,,1,0,0,8,0,0,0,8,451990,451990
22431,29926,,22431,29926,,22431,29926,,1,0,0,8,0,0,0,8,451990,451990
27352,30856,33679,27352,30856,33679,27352,30856,33679,1,0,0,10,0,0,0,10,452018,452018
27352,30856,33679,27352,30856,33679,27352,30856,33679,1,0,0,10,0,0,0,10,452018,452018
27352,30856,33679,27352,30856,33679,27352,30856,33679,1,0,0,10,0,0,0,10,452018,452018
27352,30856,33679,27352,30856,33679,27352,30856,33679,1,0,0,10,0,0,0,10,452018,452018
26812,30316,32821,26812,30316,32821,26812,30316,32821,1,0,0,18,0,0,0,18,452027,452027
26812,30316,32821,26812,30316,32821,26812,30316,32821,1,0,0,18,0,0,0,18,452027,452027
26812,30316,32821,26812,30316,32821,26812,30316,32821,1,0,0,18,0,0,0,18,452027,452027
26812,30316,32821,26812,30316,32821,26812,30316,32821,1,0,0,18,0,0,0,18,452027,452027
19372,25931,,19372,25931,,19372,25931,,1,0,0,0,0,9,0,9,452054,452054
19372,25931,,19372,25931,,19372,25931,,1,0,0,0,0,9,0,9,452054,452054
16482,22383,,16482,22383,,16482,22383,,1,0,0,0,0,20,0,20,452063,452063
16482,22383,,16482,22383,,16482,22383,,1,0,0,0,0,20,0,20,452063,452063
15065,17484,,15065,17484,,15065,17484,,1,0,0,0,0,27,0,27,452115,452115
15065,17484,,15065,17484,,15065,17484,,1,0,0,0,0,27,0,27,452115,452115
24542,32385,,24542,32385,,24542,32385,,1,0,0,0,0,18,0,18,452124,452124
24542,32385,,24542,32385,,24542,32385,,1,0,0,0,0,18,0,18,452124,452124
18839,33402,,18839,33402,,18839,33402,,1,0,0,6,0,0,0,6,452373,452373
18839,33402,,18839,33402,,18839,33402,,1,0,0,6,0,0,0,6,452373,452373
18839,33402,,18839,33402,,18839,33402,,1,0,0,6,0,0,0,6,452373,452373
18839,33402,,18839,33402,,18839,33402,,1,0,0,6,0,0,0,6,452373,452373
,,,,,,,,,1,1,0,2,0,20,0,23,452948,452948
,,,,,,,,,1,1,0,2,0,20,0,23,452948,452948
,,,,,,,,,1,1,0,2,0,20,0,23,452948,452948
,,,,,,,,,1,1,0,2,0,20,0,23,452948,452948
18550,25786,,18550,25786,,18550,25786,,1,0,0,7,0,0,0,7,453109,453109
18550,25786,,18550,25786,,18550,25786,,1,0,0,7,0,0,0,7,453109,453109
18550,25786,,18550,25786,,18550,25786,,1,0,0,7,0,0,0,7,453109,453109
18550,25786,,18550,25786,,18550,25786,,1,0,0,7,0,0,0,7,453109,453109
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,5,5,453127,453127
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,5,5,453127,453127
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,5,5,453127,453127
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,5,5,453127,453127
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,21,21,453163,453163
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,21,21,453163,453163
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,21,21,453163,453163
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,21,21,453163,453163
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,12,12,453215,453215
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,12,12,453215,453215
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,12,12,453215,453215
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,12,12,453215,453215
18048,25232,,18048,25232,,18048,25232,,1,0,0,0,0,8,0,8,453455,453455
18048,25232,,18048,25232,,18048,25232,,1,0,0,0,0,8,0,8,453455,453455
18048,25232,,18048,25232,,18048,25232,,1,0,0,0,0,9,0,9,453473,453473
18048,25232,,18048,25232,,18048,25232,,1,0,0,0,0,9,0,9,453473,453473
17831,25124,,17831,25124,,17831,25124,,1,0,0,0,0,7,0,7,453482,453482
17831,25124,,17831,25124,,17831,25124,,1,0,0,0,0,7,0,7,453482,453482
15025,25150,,15025,25150,,15025,25150,,1,0,0,7,0,0,0,7,453747,453747
15025,25150,,15025,25150,,15025,25150,,1,0,0,7,0,0,0,7,453747,453747
15025,25150,,15025,25150,,15025,25150,,1,0,0,7,0,0,0,7,453747,453747
15025,25150,,15025,25150,,15025,25150,,1,0,0,7,0,0,0,7,453747,453747
34157,43367,48717,34157,43367,48717,34157,43367,48717,1,10,10,1,0,0,3,24,454184,454184
34157,43367,48717,34157,43367,48717,34157,43367,48717,1,10,10,1,0,0,3,24,454184,454184
34157,43367,48717,34157,43367,48717,34157,43367,48717,1,10,10,1,0,0,3,24,454184,454184
34157,43367,48717,34157,43367,48717,34157,43367,48717,1,10,9,1,0,0,3,23,454184,454184
34157,43367,48717,34157,43367,48717,34157,43367,48717,1,0,1,0,0,0,0,1,454184,454184
24920,35232,,24920,35232,,24920,35232,,1,14,38,29,0,0,8,89,454227,454227
24920,35232,,24920,35232,,24920,35232,,1,14,38,29,0,0,8,89,454227,454227
24920,35232,,24920,35232,,24920,35232,,1,14,38,29,0,0,8,89,454227,454227
24920,35232,,24920,35232,,24920,35232,,1,14,38,29,0,0,8,89,454227,454227
24920,35232,,24920,35232,,24920,35232,,1,1,6,8,0,0,0,15,454236,454236
24920,35232,,24920,35232,,24920,35232,,1,1,6,8,0,0,0,15,454236,454236
24920,35232,,24920,35232,,24920,35232,,1,1,6,8,0,0,0,15,454236,454236
24920,35232,,24920,35232,,24920,35232,,1,1,6,8,0,0,0,15,454236,454236
24920,36392,,24920,36392,,24920,36392,,1,0,8,3,0,0,1,12,454245,454245
24920,36392,,24920,36392,,24920,36392,,1,0,8,3,0,0,1,12,454245,454245
24920,36392,,24920,36392,,24920,36392,,1,0,8,3,0,0,1,12,454245,454245
24920,36392,,24920,36392,,24920,36392,,1,0,8,3,0,0,1,12,454245,454245
21762,26910,,21762,26910,,21762,26910,,1,0,0,11,0,0,0,11,454591,454591
21762,26910,,21762,26910,,21762,26910,,1,0,0,11,0,0,0,11,454591,454591
21762,26910,,21762,26910,,21762,26910,,1,0,0,11,0,0,0,11,454591,454591
21762,26910,,21762,26910,,21762,26910,,1,0,0,11,0,0,0,11,454591,454591
27807,32955,,27807,32955,,27807,32955,,1,0,0,15,0,0,0,15,454616,454616
27807,32955,,27807,32955,,27807,32955,,1,0,0,15,0,0,0,15,454616,454616
27807,32955,,27807,32955,,27807,32955,,1,0,0,15,0,0,0,15,454616,454616
27807,32955,,27807,32955,,27807,32955,,1,0,0,15,0,0,0,15,454616,454616
13853,20316,,13853,20316,,13853,20316,,1,0,0,0,0,28,0,28,454625,454625
13853,20316,,13853,20316,,13853,20316,,1,0,0,0,0,28,0,28,454625,454625
7676,25496,,7676,25496,,7676,25496,,1,0,0,24,0,0,0,24,454689,454689
7676,25496,,7676,25496,,7676,25496,,1,0,0,24,0,0,0,24,454689,454689
7676,25496,,7676,25496,,7676,25496,,1,0,0,24,0,0,0,24,454689,454689
7676,25496,,7676,25496,,7676,25496,,1,0,0,24,0,0,0,24,454689,454689
14763,16015,,14763,16015,,14763,16015,,1,0,0,0,0,16,0,16,454698,454698
14763,16015,,14763,16015,,14763,16015,,1,0,0,0,0,16,0,16,454698,454698
20395,31753,,20395,31753,,20395,31753,,1,1,17,0,0,1,1,20,454856,454856
20395,31753,,20395,31753,,20395,31753,,1,1,17,0,0,0,1,19,454856,454856
20395,31753,,20395,31753,,20395,31753,,1,1,17,0,0,0,1,19,454856,454856
20395,31753,,20395,31753,,20395,31753,,1,1,17,0,0,0,1,19,454856,454856
20395,31753,,20395,31753,,20395,31753,,1,0,0,0,0,1,0,1,454856,454856
14299,23119,,14299,23119,,14299,23119,,1,0,0,2,0,0,0,2,454883,454883
14299,23119,,14299,23119,,14299,23119,,1,0,0,2,0,0,0,2,454883,454883
14299,23119,,14299,23119,,14299,23119,,1,0,0,2,0,0,0,2,454883,454883
14299,23119,,14299,23119,,14299,23119,,1,0,0,2,0,0,0,2,454883,454883
6688,13312,,7688,14312,,10624,17248,,1,0,52,67,0,39,0,158,455114,455114
6688,13312,,7688,14312,,10624,17248,,1,0,52,67,0,21,0,140,455114,455114
6688,13312,,7688,14312,,10624,17248,,1,0,52,67,0,21,0,140,455114,455114
6688,13312,,7688,14312,,10624,17248,,1,0,52,65,0,19,0,136,455114,455114
6688,13312,,7688,14312,,10624,17248,,1,0,0,2,0,2,0,4,455114,455114
6688,13312,,7688,14312,,10624,17248,,1,0,0,0,0,18,0,18,455114,455114
,,,,,,,,,1,0,0,77,0,0,0,77,455196,455196
,,,,,,,,,1,0,0,77,0,0,0,77,455196,455196
,,,,,,,,,1,0,0,77,0,0,0,77,455196,455196
,,,,,,,,,1,0,0,77,0,0,0,77,455196,455196
25329,47149,,25329,47149,,25329,47149,,1,0,0,6,0,0,0,6,455390,455390
25329,47149,,25329,47149,,25329,47149,,1,0,0,6,0,0,0,6,455390,455390
25329,47149,,25329,47149,,25329,47149,,1,0,0,6,0,0,0,6,455390,455390
25329,47149,,25329,47149,,25329,47149,,1,0,0,6,0,0,0,6,455390,455390
16719,28077,,16719,28077,,16719,28077,,1,0,0,17,0,0,0,17,455479,455479
16719,28077,,16719,28077,,16719,28077,,1,0,0,17,0,0,0,17,455479,455479
16719,28077,,16719,28077,,16719,28077,,1,0,0,17,0,0,0,17,455479,455479
16719,28077,,16719,28077,,16719,28077,,1,0,0,17,0,0,0,17,455479,455479
23318,31658,,23318,31658,,23318,31658,,1,0,0,6,0,1,0,7,455488,455488
23318,31658,,23318,31658,,23318,31658,,1,0,0,6,0,0,0,6,455488,455488
23318,31658,,23318,31658,,23318,31658,,1,0,0,6,0,0,0,6,455488,455488
23318,31658,,23318,31658,,23318,31658,,1,0,0,6,0,0,0,6,455488,455488
23318,31658,,23318,31658,,23318,31658,,1,0,0,0,0,1,0,1,455488,455488
7129,18289,,7129,18289,,12169,23329,,1,0,0,34,0,0,0,34,455512,455512
7129,18289,,7129,18289,,12169,23329,,1,0,0,34,0,0,0,34,455512,455512
7129,18289,,7129,18289,,12169,23329,,1,0,0,23,0,0,0,23,455512,455512
7129,18289,,7129,18289,,12169,23329,,1,0,0,6,0,0,0,6,455512,455512
7129,18289,,7129,18289,,12169,23329,,1,0,0,5,0,0,0,5,455512,455512
7129,18289,,7129,18289,,12169,23329,,1,0,0,5,0,0,0,5,455512,455512
18928,24857,,18928,24857,,18928,24857,,1,0,0,0,0,0,5,5,455567,455567
18928,24857,,18928,24857,,18928,24857,,1,0,0,0,0,0,5,5,455567,455567
18928,24857,,18928,24857,,18928,24857,,1,0,0,0,0,0,5,5,455567,455567
18928,24857,,18928,24857,,18928,24857,,1,0,0,0,0,0,5,5,455567,455567
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,455585,455585
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,455585,455585
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,455585,455585
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,455585,455585
21257,24763,,21257,24763,,21257,24763,,1,0,0,4,0,0,0,4,455600,455600
21257,24763,,21257,24763,,21257,24763,,1,0,0,4,0,0,0,4,455600,455600
21257,24763,,21257,24763,,21257,24763,,1,0,0,4,0,0,0,4,455600,455600
21257,24763,,21257,24763,,21257,24763,,1,0,0,4,0,0,0,4,455600,455600
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,455619,455619
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,455619,455619
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,455619,455619
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,455619,455619
23819,31495,,23819,31495,,23819,31495,,1,0,0,28,0,0,0,28,455628,455628
23819,31495,,23819,31495,,23819,31495,,1,0,0,28,0,0,0,28,455628,455628
23819,31495,,23819,31495,,23819,31495,,1,0,0,28,0,0,0,28,455628,455628
23819,31495,,23819,31495,,23819,31495,,1,0,0,28,0,0,0,28,455628,455628
18953,25897,,18953,25897,,18953,25897,,1,0,0,14,0,0,0,14,455655,455655
18953,25897,,18953,25897,,18953,25897,,1,0,0,14,0,0,0,14,455655,455655
18953,25897,,18953,25897,,18953,25897,,1,0,0,14,0,0,0,14,455655,455655
18953,25897,,18953,25897,,18953,25897,,1,0,0,14,0,0,0,14,455655,455655
18837,21345,,18837,21345,,18837,21345,,1,0,0,0,0,25,0,25,455716,455716
18837,21345,,18837,21345,,18837,21345,,1,0,0,0,0,25,0,25,455716,455716
27280,30784,,27280,30784,,27280,30784,,1,0,0,6,0,0,0,6,456010,456010
27280,30784,,27280,30784,,27280,30784,,1,0,0,6,0,0,0,6,456010,456010
27280,30784,,27280,30784,,27280,30784,,1,0,0,6,0,0,0,6,456010,456010
27280,30784,,27280,30784,,27280,30784,,1,0,0,6,0,0,0,6,456010,456010
19204,23065,,19204,23065,,19204,23065,,1,0,0,0,0,19,0,19,456056,456056
19204,23065,,19204,23065,,19204,23065,,1,0,0,0,0,19,0,19,456056,456056
20491,28159,,20491,28159,,20491,28159,,1,0,0,8,0,0,0,8,456180,456180
20491,28159,,20491,28159,,20491,28159,,1,0,0,8,0,0,0,8,456180,456180
20491,28159,,20491,28159,,20491,28159,,1,0,0,8,0,0,0,8,456180,456180
20491,28159,,20491,28159,,20491,28159,,1,0,0,8,0,0,0,8,456180,456180
18750,25694,,18750,25694,,18750,25694,,1,0,0,18,0,0,0,18,456205,456205
18750,25694,,18750,25694,,18750,25694,,1,0,0,18,0,0,0,18,456205,456205
18750,25694,,18750,25694,,18750,25694,,1,0,0,18,0,0,0,18,456205,456205
18750,25694,,18750,25694,,18750,25694,,1,0,0,18,0,0,0,18,456205,456205
15816,22616,,15816,22616,,15816,22616,,1,0,0,0,0,7,0,7,456296,456296
15816,22616,,15816,22616,,15816,22616,,1,0,0,0,0,7,0,7,456296,456296
16405,22306,,16405,22306,,16405,22306,,1,0,0,0,0,9,0,9,456311,456311
16405,22306,,16405,22306,,16405,22306,,1,0,0,0,0,9,0,9,456311,456311
27078,33237,,27078,33237,,27078,33237,,1,7,58,9,0,10,3,87,456348,456348
27078,33237,,27078,33237,,27078,33237,,1,7,58,9,0,10,3,87,456348,456348
27078,33237,,27078,33237,,27078,33237,,1,7,58,9,0,10,3,87,456348,456348
27078,33237,,27078,33237,,27078,33237,,1,7,58,9,0,10,3,87,456348,456348
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456393,456393
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456393,456393
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456393,456393
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456393,456393
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,456409,456409
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,456409,456409
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,456409,456409
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,456409,456409
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,456418,456418
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,456418,456418
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,456418,456418
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,456418,456418
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456427,456427
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456427,456427
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456427,456427
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,456427,456427
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,456436,456436
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,456436,456436
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,456436,456436
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,456436,456436
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,456445,456445
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,456445,456445
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,456445,456445
22431,29926,,22431,29926,,22431,29926,,1,0,0,3,0,0,0,3,456445,456445
16362,26248,,16362,26248,,16362,26248,,1,0,0,0,0,16,0,16,456454,456454
16362,26248,,16362,26248,,16362,26248,,1,0,0,0,0,16,0,16,456454,456454
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,456612,456612
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,456612,456612
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,456612,456612
20907,24403,,20907,24403,,20907,24403,,1,0,0,8,0,0,0,8,456612,456612
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,17,17,456667,456667
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,17,17,456667,456667
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,17,17,456667,456667
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,17,17,456667,456667
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,456782,456782
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,456782,456782
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,456782,456782
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,456782,456782
20897,24403,,20897,24403,,20897,24403,,1,0,0,15,0,0,0,15,456791,456791
20897,24403,,20897,24403,,20897,24403,,1,0,0,15,0,0,0,15,456791,456791
20897,24403,,20897,24403,,20897,24403,,1,0,0,15,0,0,0,15,456791,456791
20897,24403,,20897,24403,,20897,24403,,1,0,0,15,0,0,0,15,456791,456791
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,456807,456807
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,456807,456807
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,456807,456807
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,456807,456807
22302,27450,,22302,27450,,22302,27450,,1,0,0,12,0,0,0,12,456816,456816
22302,27450,,22302,27450,,22302,27450,,1,0,0,12,0,0,0,12,456816,456816
22302,27450,,22302,27450,,22302,27450,,1,0,0,12,0,0,0,12,456816,456816
22302,27450,,22302,27450,,22302,27450,,1,0,0,12,0,0,0,12,456816,456816
19983,28666,,19983,28666,,19983,28666,,1,0,0,14,0,0,0,14,456852,456852
19983,28666,,19983,28666,,19983,28666,,1,0,0,14,0,0,0,14,456852,456852
19983,28666,,19983,28666,,19983,28666,,1,0,0,14,0,0,0,14,456852,456852
19983,28666,,19983,28666,,19983,28666,,1,0,0,14,0,0,0,14,456852,456852
21378,27307,,21378,27307,,21378,27307,,1,0,0,12,0,0,0,12,456940,456940
21378,27307,,21378,27307,,21378,27307,,1,0,0,12,0,0,0,12,456940,456940
21378,27307,,21378,27307,,21378,27307,,1,0,0,12,0,0,0,12,456940,456940
21378,27307,,21378,27307,,21378,27307,,1,0,0,12,0,0,0,12,456940,456940
16250,25318,25318,16250,25318,25318,16250,25318,25318,1,1,11,0,0,27,0,39,456959,456959
16250,25318,25318,16250,25318,25318,16250,25318,25318,1,1,11,0,0,0,0,12,456959,456959
16250,25318,25318,16250,25318,25318,16250,25318,25318,1,1,11,0,0,0,0,12,456959,456959
16250,25318,25318,16250,25318,25318,16250,25318,25318,1,0,0,0,0,27,0,27,456959,456959
26218,37218,,26218,37218,,26218,37218,,1,0,0,8,0,0,0,8,456977,456977
26218,37218,,26218,37218,,26218,37218,,1,0,0,8,0,0,0,8,456977,456977
26218,37218,,26218,37218,,26218,37218,,1,0,0,8,0,0,0,8,456977,456977
26218,37218,,26218,37218,,26218,37218,,1,0,0,8,0,0,0,8,456977,456977
15246,26550,,15246,26550,,15246,26550,,1,5,3,1,0,0,1,10,457022,457022
15246,26550,,15246,26550,,15246,26550,,1,5,3,1,0,0,1,10,457022,457022
15246,26550,,15246,26550,,15246,26550,,1,5,3,1,0,0,1,10,457022,457022
15246,26550,,15246,26550,,15246,26550,,1,5,3,1,0,0,1,10,457022,457022
,,,,,,,,,1,0,0,9,0,0,0,9,457101,457101
,,,,,,,,,1,0,0,9,0,0,0,9,457101,457101
,,,,,,,,,1,0,0,9,0,0,0,9,457101,457101
,,,,,,,,,1,0,0,9,0,0,0,9,457101,457101
,,,,,,,,,1,0,0,13,0,0,0,13,457110,457110
,,,,,,,,,1,0,0,13,0,0,0,13,457110,457110
,,,,,,,,,1,0,0,13,0,0,0,13,457110,457110
,,,,,,,,,1,0,0,13,0,0,0,13,457110,457110
24920,35432,,24920,35432,,24920,35432,,1,2,11,7,0,0,0,20,457129,457129
24920,35432,,24920,35432,,24920,35432,,1,2,11,7,0,0,0,20,457129,457129
24920,35432,,24920,35432,,24920,35432,,1,2,11,7,0,0,0,20,457129,457129
24920,35432,,24920,35432,,24920,35432,,1,2,11,7,0,0,0,20,457129,457129
12565,20839,,12565,20839,,12565,20839,,1,0,0,0,0,0,8,8,457402,457402
12565,20839,,12565,20839,,12565,20839,,1,0,0,0,0,0,8,8,457402,457402
12565,20839,,12565,20839,,12565,20839,,1,0,0,0,0,0,8,8,457402,457402
12565,20839,,12565,20839,,12565,20839,,1,0,0,0,0,0,8,8,457402,457402
40908,53308,,40908,53308,,40908,53308,,1,0,11,24,0,3,0,38,458210,458210
40908,53308,,40908,53308,,40908,53308,,1,0,11,24,0,0,0,35,458210,458210
40908,53308,,40908,53308,,40908,53308,,1,0,11,24,0,0,0,35,458210,458210
40908,53308,,40908,53308,,40908,53308,,1,0,11,24,0,0,0,35,458210,458210
40908,53308,,40908,53308,,40908,53308,,1,0,0,0,0,3,0,3,458210,458210
39063,51463,,39063,51463,,39063,51463,,1,1,4,22,0,1,0,28,458229,458229
39063,51463,,39063,51463,,39063,51463,,1,1,4,22,0,0,0,27,458229,458229
39063,51463,,39063,51463,,39063,51463,,1,1,4,22,0,0,0,27,458229,458229
39063,51463,,39063,51463,,39063,51463,,1,1,4,22,0,0,0,27,458229,458229
39063,51463,,39063,51463,,39063,51463,,1,0,0,0,0,1,0,1,458229,458229
15318,22479,,15318,22479,,15318,22479,,1,0,0,0,0,24,0,24,458256,458256
15318,22479,,15318,22479,,15318,22479,,1,0,0,0,0,24,0,24,458256,458256
18792,25736,,18792,25736,,18792,25736,,1,0,0,16,0,0,0,16,458405,458405
18792,25736,,18792,25736,,18792,25736,,1,0,0,16,0,0,0,16,458405,458405
